,Weights,City
1524,"(1, 1, 3, 3, 1, 0)",Glasgow
1525,"(1, 1, 3, 3, 1, 1)",Nashville
1526,"(1, 1, 3, 3, 1, 2)",Nashville
1527,"(1, 1, 3, 3, 1, 3)",Aachen
1528,"(1, 1, 3, 3, 2, 0)",Bergen
1529,"(1, 1, 3, 3, 2, 1)",Dresden
1530,"(1, 1, 3, 3, 2, 2)",Nashville
1531,"(1, 1, 3, 3, 2, 3)",Brussels
1532,"(1, 1, 3, 3, 3, 0)",Nashville
1533,"(1, 1, 3, 3, 3, 1)",Nashville
1534,"(1, 1, 3, 3, 3, 2)",Dresden
1535,"(1, 1, 3, 3, 3, 3)",Dresden
1536,"(1, 2, 0, 0, 0, 0)",Glasgow
1537,"(1, 2, 0, 0, 0, 1)",Glasgow
1538,"(1, 2, 0, 0, 0, 2)",Brussels
1539,"(1, 2, 0, 0, 0, 3)",Brussels
1540,"(1, 2, 0, 0, 1, 0)",Munich
1541,"(1, 2, 0, 0, 1, 1)",Basel
1542,"(1, 2, 0, 0, 1, 2)",Brussels
1543,"(1, 2, 0, 0, 1, 3)",Lausanne
1544,"(1, 2, 0, 0, 2, 0)",Munich
1545,"(1, 2, 0, 0, 2, 1)",Munich
1546,"(1, 2, 0, 0, 2, 2)",Dresden
1547,"(1, 2, 0, 0, 2, 3)",Vienna
1548,"(1, 2, 0, 0, 3, 0)",Dresden
1549,"(1, 2, 0, 0, 3, 1)",Aachen
1550,"(1, 2, 0, 0, 3, 2)",Dresden
1551,"(1, 2, 0, 0, 3, 3)",Munich
1552,"(1, 2, 0, 1, 0, 0)",Basel
1553,"(1, 2, 0, 1, 0, 1)",Glasgow
1554,"(1, 2, 0, 1, 0, 2)",Brussels
1555,"(1, 2, 0, 1, 0, 3)",Brussels
1556,"(1, 2, 0, 1, 1, 0)",Bergen
1557,"(1, 2, 0, 1, 1, 1)",Dresden
1558,"(1, 2, 0, 1, 1, 2)",Basel
1559,"(1, 2, 0, 1, 1, 3)",Munich
1560,"(1, 2, 0, 1, 2, 0)",Munich
1561,"(1, 2, 0, 1, 2, 1)",Munich
1562,"(1, 2, 0, 1, 2, 2)",Munich
1563,"(1, 2, 0, 1, 2, 3)",Dresden
1564,"(1, 2, 0, 1, 3, 0)",Dresden
1565,"(1, 2, 0, 1, 3, 1)",Munich
1566,"(1, 2, 0, 1, 3, 2)",Bergen
1567,"(1, 2, 0, 1, 3, 3)",Dresden
1568,"(1, 2, 0, 2, 0, 0)",Glasgow
1569,"(1, 2, 0, 2, 0, 1)",Glasgow
1570,"(1, 2, 0, 2, 0, 2)",Brussels
1571,"(1, 2, 0, 2, 0, 3)",Brussels
1572,"(1, 2, 0, 2, 1, 0)",Munich
1573,"(1, 2, 0, 2, 1, 1)",Dresden
1574,"(1, 2, 0, 2, 1, 2)",Lausanne
1575,"(1, 2, 0, 2, 1, 3)",Basel
1576,"(1, 2, 0, 2, 2, 0)",Munich
1577,"(1, 2, 0, 2, 2, 1)",Basel
1578,"(1, 2, 0, 2, 2, 2)",Hamburg
1579,"(1, 2, 0, 2, 2, 3)",Munich
1580,"(1, 2, 0, 2, 3, 0)",Bergen
1581,"(1, 2, 0, 2, 3, 1)",Dresden
1582,"(1, 2, 0, 2, 3, 2)",Munich
1583,"(1, 2, 0, 2, 3, 3)",Munich
1584,"(1, 2, 0, 3, 0, 0)",Glasgow
1585,"(1, 2, 0, 3, 0, 1)",Glasgow
1586,"(1, 2, 0, 3, 0, 2)",Munich
1587,"(1, 2, 0, 3, 0, 3)",Brussels
1588,"(1, 2, 0, 3, 1, 0)",Munich
1589,"(1, 2, 0, 3, 1, 1)",Basel
1590,"(1, 2, 0, 3, 1, 2)",Munich
1591,"(1, 2, 0, 3, 1, 3)",Hamburg
1592,"(1, 2, 0, 3, 2, 0)",Munich
1593,"(1, 2, 0, 3, 2, 1)",Dresden
1594,"(1, 2, 0, 3, 2, 2)",Basel
1595,"(1, 2, 0, 3, 2, 3)",Dresden
1596,"(1, 2, 0, 3, 3, 0)",Munich
1597,"(1, 2, 0, 3, 3, 1)",Dresden
1598,"(1, 2, 0, 3, 3, 2)",Munich
1599,"(1, 2, 0, 3, 3, 3)",Munich
1600,"(1, 2, 1, 0, 0, 0)",Canberra
1601,"(1, 2, 1, 0, 0, 1)",Glasgow
1602,"(1, 2, 1, 0, 0, 2)",Glasgow
1603,"(1, 2, 1, 0, 0, 3)",Glasgow
1604,"(1, 2, 1, 0, 1, 0)",Glasgow
1605,"(1, 2, 1, 0, 1, 1)",Dresden
1606,"(1, 2, 1, 0, 1, 2)",Glasgow
1607,"(1, 2, 1, 0, 1, 3)",Manchester
1608,"(1, 2, 1, 0, 2, 0)",Dresden
1609,"(1, 2, 1, 0, 2, 1)",Bergen
1610,"(1, 2, 1, 0, 2, 2)",Venice
1611,"(1, 2, 1, 0, 2, 3)",Brussels
1612,"(1, 2, 1, 0, 3, 0)",Aachen
1613,"(1, 2, 1, 0, 3, 1)",Aachen
1614,"(1, 2, 1, 0, 3, 2)",Dresden
1615,"(1, 2, 1, 0, 3, 3)",Dresden
1616,"(1, 2, 1, 1, 0, 0)",Canberra
1617,"(1, 2, 1, 1, 0, 1)",Glasgow
1618,"(1, 2, 1, 1, 0, 2)",Glasgow
1619,"(1, 2, 1, 1, 0, 3)",Brussels
1620,"(1, 2, 1, 1, 1, 0)",Canberra
1621,"(1, 2, 1, 1, 1, 1)",Dresden
1622,"(1, 2, 1, 1, 1, 2)",Brussels
1623,"(1, 2, 1, 1, 1, 3)",Utrecht
1624,"(1, 2, 1, 1, 2, 0)",Dresden
1625,"(1, 2, 1, 1, 2, 1)",Munich
1626,"(1, 2, 1, 1, 2, 2)",Aachen
1627,"(1, 2, 1, 1, 2, 3)",Vienna
1628,"(1, 2, 1, 1, 3, 0)",Munich
1629,"(1, 2, 1, 1, 3, 1)",Dresden
1630,"(1, 2, 1, 1, 3, 2)",Dresden
1631,"(1, 2, 1, 1, 3, 3)",Dresden
1632,"(1, 2, 1, 2, 0, 0)",Glasgow
1633,"(1, 2, 1, 2, 0, 1)",Glasgow
1634,"(1, 2, 1, 2, 0, 2)",Glasgow
1635,"(1, 2, 1, 2, 0, 3)",Glasgow
1636,"(1, 2, 1, 2, 1, 0)",Canberra
1637,"(1, 2, 1, 2, 1, 1)",Glasgow
1638,"(1, 2, 1, 2, 1, 2)",Brussels
1639,"(1, 2, 1, 2, 1, 3)",Brussels
1640,"(1, 2, 1, 2, 2, 0)",Dresden
1641,"(1, 2, 1, 2, 2, 1)",Dresden
1642,"(1, 2, 1, 2, 2, 2)",Stuttgart
1643,"(1, 2, 1, 2, 2, 3)",Manchester
1644,"(1, 2, 1, 2, 3, 0)",Bergen
1645,"(1, 2, 1, 2, 3, 1)",Munich
1646,"(1, 2, 1, 2, 3, 2)",Dresden
1647,"(1, 2, 1, 2, 3, 3)",Aachen
1648,"(1, 2, 1, 3, 0, 0)",Glasgow
1649,"(1, 2, 1, 3, 0, 1)",Glasgow
1650,"(1, 2, 1, 3, 0, 2)",Glasgow
1651,"(1, 2, 1, 3, 0, 3)",Brussels
1652,"(1, 2, 1, 3, 1, 0)",Dresden
1653,"(1, 2, 1, 3, 1, 1)",Canberra
1654,"(1, 2, 1, 3, 1, 2)",Glasgow
1655,"(1, 2, 1, 3, 1, 3)",Dresden
1656,"(1, 2, 1, 3, 2, 0)",Dresden
1657,"(1, 2, 1, 3, 2, 1)",Canberra
1658,"(1, 2, 1, 3, 2, 2)",Aachen
1659,"(1, 2, 1, 3, 2, 3)",Utrecht
1660,"(1, 2, 1, 3, 3, 0)",Dresden
1661,"(1, 2, 1, 3, 3, 1)",Dresden
1662,"(1, 2, 1, 3, 3, 2)",Trondheim
1663,"(1, 2, 1, 3, 3, 3)",Dresden
1664,"(1, 2, 2, 0, 0, 0)",Glasgow
1665,"(1, 2, 2, 0, 0, 1)",Glasgow
1666,"(1, 2, 2, 0, 0, 2)",Glasgow
1667,"(1, 2, 2, 0, 0, 3)",Brussels
1668,"(1, 2, 2, 0, 1, 0)",Dresden
1669,"(1, 2, 2, 0, 1, 1)",Glasgow
1670,"(1, 2, 2, 0, 1, 2)",Brussels
1671,"(1, 2, 2, 0, 1, 3)",Brussels
1672,"(1, 2, 2, 0, 2, 0)",Dresden
1673,"(1, 2, 2, 0, 2, 1)",Aachen
1674,"(1, 2, 2, 0, 2, 2)",Manchester
1675,"(1, 2, 2, 0, 2, 3)",Manchester
1676,"(1, 2, 2, 0, 3, 0)",Aachen
1677,"(1, 2, 2, 0, 3, 1)",Dresden
1678,"(1, 2, 2, 0, 3, 2)",Dresden
1679,"(1, 2, 2, 0, 3, 3)",Manchester
1680,"(1, 2, 2, 1, 0, 0)",Glasgow
1681,"(1, 2, 2, 1, 0, 1)",Glasgow
1682,"(1, 2, 2, 1, 0, 2)",Brussels
1683,"(1, 2, 2, 1, 0, 3)",Glasgow
1684,"(1, 2, 2, 1, 1, 0)",Dresden
1685,"(1, 2, 2, 1, 1, 1)",Glasgow
1686,"(1, 2, 2, 1, 1, 2)",Brussels
1687,"(1, 2, 2, 1, 1, 3)",Brussels
1688,"(1, 2, 2, 1, 2, 0)",Dresden
1689,"(1, 2, 2, 1, 2, 1)",Dresden
1690,"(1, 2, 2, 1, 2, 2)",Dresden
1691,"(1, 2, 2, 1, 2, 3)",Brussels
1692,"(1, 2, 2, 1, 3, 0)",Dresden
1693,"(1, 2, 2, 1, 3, 1)",Aachen
1694,"(1, 2, 2, 1, 3, 2)",Dresden
1695,"(1, 2, 2, 1, 3, 3)",Dresden
1696,"(1, 2, 2, 2, 0, 0)",Glasgow
1697,"(1, 2, 2, 2, 0, 1)",Glasgow
1698,"(1, 2, 2, 2, 0, 2)",Glasgow
1699,"(1, 2, 2, 2, 0, 3)",Brussels
1700,"(1, 2, 2, 2, 1, 0)",Dresden
1701,"(1, 2, 2, 2, 1, 1)",Dresden
1702,"(1, 2, 2, 2, 1, 2)",Manchester
1703,"(1, 2, 2, 2, 1, 3)",Dresden
1704,"(1, 2, 2, 2, 2, 0)",Aachen
1705,"(1, 2, 2, 2, 2, 1)",Dresden
1706,"(1, 2, 2, 2, 2, 2)",Dresden
1707,"(1, 2, 2, 2, 2, 3)",Vienna
1708,"(1, 2, 2, 2, 3, 0)",Dresden
1709,"(1, 2, 2, 2, 3, 1)",Dresden
1710,"(1, 2, 2, 2, 3, 2)",Dresden
1711,"(1, 2, 2, 2, 3, 3)",Manchester
1712,"(1, 2, 2, 3, 0, 0)",Canberra
1713,"(1, 2, 2, 3, 0, 1)",Glasgow
1714,"(1, 2, 2, 3, 0, 2)",Glasgow
1715,"(1, 2, 2, 3, 0, 3)",Glasgow
1716,"(1, 2, 2, 3, 1, 0)",Bergen
1717,"(1, 2, 2, 3, 1, 1)",Dresden
1718,"(1, 2, 2, 3, 1, 2)",Stockholm
1719,"(1, 2, 2, 3, 1, 3)",Stuttgart
1720,"(1, 2, 2, 3, 2, 0)",Bergen
1721,"(1, 2, 2, 3, 2, 1)",Bergen
1722,"(1, 2, 2, 3, 2, 2)",Dresden
1723,"(1, 2, 2, 3, 2, 3)",Dresden
1724,"(1, 2, 2, 3, 3, 0)",Bergen
1725,"(1, 2, 2, 3, 3, 1)",Aachen
1726,"(1, 2, 2, 3, 3, 2)",Bergen
1727,"(1, 2, 2, 3, 3, 3)",Stuttgart
1728,"(1, 2, 3, 0, 0, 0)",Canberra
1729,"(1, 2, 3, 0, 0, 1)",Glasgow
1730,"(1, 2, 3, 0, 0, 2)",Glasgow
1731,"(1, 2, 3, 0, 0, 3)",Glasgow
1732,"(1, 2, 3, 0, 1, 0)",Glasgow
1733,"(1, 2, 3, 0, 1, 1)",Glasgow
1734,"(1, 2, 3, 0, 1, 2)",Brussels
1735,"(1, 2, 3, 0, 1, 3)",Manchester
1736,"(1, 2, 3, 0, 2, 0)",Dresden
1737,"(1, 2, 3, 0, 2, 1)",Stockholm
1738,"(1, 2, 3, 0, 2, 2)",Manchester
1739,"(1, 2, 3, 0, 2, 3)",Manchester
1740,"(1, 2, 3, 0, 3, 0)",Dresden
1741,"(1, 2, 3, 0, 3, 1)",Bergen
1742,"(1, 2, 3, 0, 3, 2)",Manchester
1743,"(1, 2, 3, 0, 3, 3)",Manchester
1744,"(1, 2, 3, 1, 0, 0)",Glasgow
1745,"(1, 2, 3, 1, 0, 1)",Glasgow
1746,"(1, 2, 3, 1, 0, 2)",Brussels
1747,"(1, 2, 3, 1, 0, 3)",Brussels
1748,"(1, 2, 3, 1, 1, 0)",Canberra
1749,"(1, 2, 3, 1, 1, 1)",Dresden
1750,"(1, 2, 3, 1, 1, 2)",Bergen
1751,"(1, 2, 3, 1, 1, 3)",Glasgow
1752,"(1, 2, 3, 1, 2, 0)",Bergen
1753,"(1, 2, 3, 1, 2, 1)",Dresden
1754,"(1, 2, 3, 1, 2, 2)",Manchester
1755,"(1, 2, 3, 1, 2, 3)",Manchester
1756,"(1, 2, 3, 1, 3, 0)",Bergen
1757,"(1, 2, 3, 1, 3, 1)",Dresden
1758,"(1, 2, 3, 1, 3, 2)",Manchester
1759,"(1, 2, 3, 1, 3, 3)",Brussels
1760,"(1, 2, 3, 2, 0, 0)",Glasgow
1761,"(1, 2, 3, 2, 0, 1)",Canberra
1762,"(1, 2, 3, 2, 0, 2)",Glasgow
1763,"(1, 2, 3, 2, 0, 3)",Glasgow
1764,"(1, 2, 3, 2, 1, 0)",Glasgow
1765,"(1, 2, 3, 2, 1, 1)",Glasgow
1766,"(1, 2, 3, 2, 1, 2)",Dresden
1767,"(1, 2, 3, 2, 1, 3)",Manchester
1768,"(1, 2, 3, 2, 2, 0)",Dresden
1769,"(1, 2, 3, 2, 2, 1)",Dresden
1770,"(1, 2, 3, 2, 2, 2)",Manchester
1771,"(1, 2, 3, 2, 2, 3)",Manchester
1772,"(1, 2, 3, 2, 3, 0)",Aachen
1773,"(1, 2, 3, 2, 3, 1)",Dresden
1774,"(1, 2, 3, 2, 3, 2)",Bergen
1775,"(1, 2, 3, 2, 3, 3)",Dresden
1776,"(1, 2, 3, 3, 0, 0)",Canberra
1777,"(1, 2, 3, 3, 0, 1)",Glasgow
1778,"(1, 2, 3, 3, 0, 2)",Canberra
1779,"(1, 2, 3, 3, 0, 3)",Brussels
1780,"(1, 2, 3, 3, 1, 0)",Glasgow
1781,"(1, 2, 3, 3, 1, 1)",Glasgow
1782,"(1, 2, 3, 3, 1, 2)",Glasgow
1783,"(1, 2, 3, 3, 1, 3)",Glasgow
1784,"(1, 2, 3, 3, 2, 0)",Canberra
1785,"(1, 2, 3, 3, 2, 1)",Canberra
1786,"(1, 2, 3, 3, 2, 2)",Aachen
1787,"(1, 2, 3, 3, 2, 3)",Manchester
1788,"(1, 2, 3, 3, 3, 0)",Dresden
1789,"(1, 2, 3, 3, 3, 1)",Trondheim
1790,"(1, 2, 3, 3, 3, 2)",Bergen
1791,"(1, 2, 3, 3, 3, 3)",Aachen
1792,"(1, 3, 0, 0, 0, 0)",Canberra
1793,"(1, 3, 0, 0, 0, 1)",Glasgow
1794,"(1, 3, 0, 0, 0, 2)",Canberra
1795,"(1, 3, 0, 0, 0, 3)",Brussels
1796,"(1, 3, 0, 0, 1, 0)",Dresden
1797,"(1, 3, 0, 0, 1, 1)",Munich
1798,"(1, 3, 0, 0, 1, 2)",Hamburg
1799,"(1, 3, 0, 0, 1, 3)",Brussels
1800,"(1, 3, 0, 0, 2, 0)",Dresden
1801,"(1, 3, 0, 0, 2, 1)",Taipei
1802,"(1, 3, 0, 0, 2, 2)",Munich
1803,"(1, 3, 0, 0, 2, 3)",Dresden
1804,"(1, 3, 0, 0, 3, 0)",Munich
1805,"(1, 3, 0, 0, 3, 1)",Dresden
1806,"(1, 3, 0, 0, 3, 2)",Munich
1807,"(1, 3, 0, 0, 3, 3)",Munich
1808,"(1, 3, 0, 1, 0, 0)",Glasgow
1809,"(1, 3, 0, 1, 0, 1)",Canberra
1810,"(1, 3, 0, 1, 0, 2)",Basel
1811,"(1, 3, 0, 1, 0, 3)",Brussels
1812,"(1, 3, 0, 1, 1, 0)",Munich
1813,"(1, 3, 0, 1, 1, 1)",Glasgow
1814,"(1, 3, 0, 1, 1, 2)",Glasgow
1815,"(1, 3, 0, 1, 1, 3)",Munich
1816,"(1, 3, 0, 1, 2, 0)",Dresden
1817,"(1, 3, 0, 1, 2, 1)",Munich
1818,"(1, 3, 0, 1, 2, 2)",Dresden
1819,"(1, 3, 0, 1, 2, 3)",Munich
1820,"(1, 3, 0, 1, 3, 0)",Basel
1821,"(1, 3, 0, 1, 3, 1)",Munich
1822,"(1, 3, 0, 1, 3, 2)",Munich
1823,"(1, 3, 0, 1, 3, 3)",Munich
1824,"(1, 3, 0, 2, 0, 0)",Glasgow
1825,"(1, 3, 0, 2, 0, 1)",Canberra
1826,"(1, 3, 0, 2, 0, 2)",Glasgow
1827,"(1, 3, 0, 2, 0, 3)",Brussels
1828,"(1, 3, 0, 2, 1, 0)",Canberra
1829,"(1, 3, 0, 2, 1, 1)",Canberra
1830,"(1, 3, 0, 2, 1, 2)",Basel
1831,"(1, 3, 0, 2, 1, 3)",Brussels
1832,"(1, 3, 0, 2, 2, 0)",Bergen
1833,"(1, 3, 0, 2, 2, 1)",Basel
1834,"(1, 3, 0, 2, 2, 2)",Basel
1835,"(1, 3, 0, 2, 2, 3)",Dresden
1836,"(1, 3, 0, 2, 3, 0)",Aachen
1837,"(1, 3, 0, 2, 3, 1)",Munich
1838,"(1, 3, 0, 2, 3, 2)",Munich
1839,"(1, 3, 0, 2, 3, 3)",Munich
1840,"(1, 3, 0, 3, 0, 0)",Canberra
1841,"(1, 3, 0, 3, 0, 1)",Canberra
1842,"(1, 3, 0, 3, 0, 2)",Glasgow
1843,"(1, 3, 0, 3, 0, 3)",Vienna
1844,"(1, 3, 0, 3, 1, 0)",Canberra
1845,"(1, 3, 0, 3, 1, 1)",Basel
1846,"(1, 3, 0, 3, 1, 2)",Munich
1847,"(1, 3, 0, 3, 1, 3)",Glasgow
1848,"(1, 3, 0, 3, 2, 0)",Munich
1849,"(1, 3, 0, 3, 2, 1)",Munich
1850,"(1, 3, 0, 3, 2, 2)",Munich
1851,"(1, 3, 0, 3, 2, 3)",Dresden
1852,"(1, 3, 0, 3, 3, 0)",Munich
1853,"(1, 3, 0, 3, 3, 1)",Dresden
1854,"(1, 3, 0, 3, 3, 2)",Munich
1855,"(1, 3, 0, 3, 3, 3)",Munich
1856,"(1, 3, 1, 0, 0, 0)",Glasgow
1857,"(1, 3, 1, 0, 0, 1)",Glasgow
1858,"(1, 3, 1, 0, 0, 2)",Brussels
1859,"(1, 3, 1, 0, 0, 3)",Brussels
1860,"(1, 3, 1, 0, 1, 0)",Glasgow
1861,"(1, 3, 1, 0, 1, 1)",Dresden
1862,"(1, 3, 1, 0, 1, 2)",Stuttgart
1863,"(1, 3, 1, 0, 1, 3)",Brussels
1864,"(1, 3, 1, 0, 2, 0)",Trondheim
1865,"(1, 3, 1, 0, 2, 1)",Bergen
1866,"(1, 3, 1, 0, 2, 2)",Dresden
1867,"(1, 3, 1, 0, 2, 3)",Brussels
1868,"(1, 3, 1, 0, 3, 0)",Munich
1869,"(1, 3, 1, 0, 3, 1)",Aachen
1870,"(1, 3, 1, 0, 3, 2)",Dresden
1871,"(1, 3, 1, 0, 3, 3)",Bergen
1872,"(1, 3, 1, 1, 0, 0)",Canberra
1873,"(1, 3, 1, 1, 0, 1)",Glasgow
1874,"(1, 3, 1, 1, 0, 2)",Glasgow
1875,"(1, 3, 1, 1, 0, 3)",Brussels
1876,"(1, 3, 1, 1, 1, 0)",Glasgow
1877,"(1, 3, 1, 1, 1, 1)",Bergen
1878,"(1, 3, 1, 1, 1, 2)",Glasgow
1879,"(1, 3, 1, 1, 1, 3)",Brussels
1880,"(1, 3, 1, 1, 2, 0)",Bergen
1881,"(1, 3, 1, 1, 2, 1)",Munich
1882,"(1, 3, 1, 1, 2, 2)",Dresden
1883,"(1, 3, 1, 1, 2, 3)",Leeds
1884,"(1, 3, 1, 1, 3, 0)",Stockholm
1885,"(1, 3, 1, 1, 3, 1)",Dresden
1886,"(1, 3, 1, 1, 3, 2)",Munich
1887,"(1, 3, 1, 1, 3, 3)",Munich
1888,"(1, 3, 1, 2, 0, 0)",Glasgow
1889,"(1, 3, 1, 2, 0, 1)",Glasgow
1890,"(1, 3, 1, 2, 0, 2)",Glasgow
1891,"(1, 3, 1, 2, 0, 3)",Glasgow
1892,"(1, 3, 1, 2, 1, 0)",Dresden
1893,"(1, 3, 1, 2, 1, 1)",Dresden
1894,"(1, 3, 1, 2, 1, 2)",Glasgow
1895,"(1, 3, 1, 2, 1, 3)",Vienna
1896,"(1, 3, 1, 2, 2, 0)",Bergen
1897,"(1, 3, 1, 2, 2, 1)",Dresden
1898,"(1, 3, 1, 2, 2, 2)",Stuttgart
1899,"(1, 3, 1, 2, 2, 3)",Bergen
1900,"(1, 3, 1, 2, 3, 0)",Dresden
1901,"(1, 3, 1, 2, 3, 1)",Dresden
1902,"(1, 3, 1, 2, 3, 2)",Dresden
1903,"(1, 3, 1, 2, 3, 3)",Munich
1904,"(1, 3, 1, 3, 0, 0)",Glasgow
1905,"(1, 3, 1, 3, 0, 1)",Glasgow
1906,"(1, 3, 1, 3, 0, 2)",Canberra
1907,"(1, 3, 1, 3, 0, 3)",Brussels
1908,"(1, 3, 1, 3, 1, 0)",Canberra
1909,"(1, 3, 1, 3, 1, 1)",Glasgow
1910,"(1, 3, 1, 3, 1, 2)",Glasgow
1911,"(1, 3, 1, 3, 1, 3)",Dresden
1912,"(1, 3, 1, 3, 2, 0)",Dresden
1913,"(1, 3, 1, 3, 2, 1)",Dresden
1914,"(1, 3, 1, 3, 2, 2)",Munich
1915,"(1, 3, 1, 3, 2, 3)",Dresden
1916,"(1, 3, 1, 3, 3, 0)",Aachen
1917,"(1, 3, 1, 3, 3, 1)",Aachen
1918,"(1, 3, 1, 3, 3, 2)",Dresden
1919,"(1, 3, 1, 3, 3, 3)",Dresden
1920,"(1, 3, 2, 0, 0, 0)",Glasgow
1921,"(1, 3, 2, 0, 0, 1)",Glasgow
1922,"(1, 3, 2, 0, 0, 2)",Glasgow
1923,"(1, 3, 2, 0, 0, 3)",Brussels
1924,"(1, 3, 2, 0, 1, 0)",Glasgow
1925,"(1, 3, 2, 0, 1, 1)",Glasgow
1926,"(1, 3, 2, 0, 1, 2)",Brussels
1927,"(1, 3, 2, 0, 1, 3)",Brussels
1928,"(1, 3, 2, 0, 2, 0)",Stockholm
1929,"(1, 3, 2, 0, 2, 1)",Bergen
1930,"(1, 3, 2, 0, 2, 2)",Aachen
1931,"(1, 3, 2, 0, 2, 3)",Aachen
1932,"(1, 3, 2, 0, 3, 0)",Dresden
1933,"(1, 3, 2, 0, 3, 1)",Dresden
1934,"(1, 3, 2, 0, 3, 2)",Dresden
1935,"(1, 3, 2, 0, 3, 3)",Venice
1936,"(1, 3, 2, 1, 0, 0)",Glasgow
1937,"(1, 3, 2, 1, 0, 1)",Glasgow
1938,"(1, 3, 2, 1, 0, 2)",Canberra
1939,"(1, 3, 2, 1, 0, 3)",Glasgow
1940,"(1, 3, 2, 1, 1, 0)",Glasgow
1941,"(1, 3, 2, 1, 1, 1)",Glasgow
1942,"(1, 3, 2, 1, 1, 2)",Leeds
1943,"(1, 3, 2, 1, 1, 3)",Glasgow
1944,"(1, 3, 2, 1, 2, 0)",Glasgow
1945,"(1, 3, 2, 1, 2, 1)",Bergen
1946,"(1, 3, 2, 1, 2, 2)",Dresden
1947,"(1, 3, 2, 1, 2, 3)",Dresden
1948,"(1, 3, 2, 1, 3, 0)",Munich
1949,"(1, 3, 2, 1, 3, 1)",Trondheim
1950,"(1, 3, 2, 1, 3, 2)",Dresden
1951,"(1, 3, 2, 1, 3, 3)",Dresden
1952,"(1, 3, 2, 2, 0, 0)",Canberra
1953,"(1, 3, 2, 2, 0, 1)",Canberra
1954,"(1, 3, 2, 2, 0, 2)",Glasgow
1955,"(1, 3, 2, 2, 0, 3)",Glasgow
1956,"(1, 3, 2, 2, 1, 0)",Glasgow
1957,"(1, 3, 2, 2, 1, 1)",Glasgow
1958,"(1, 3, 2, 2, 1, 2)",Brussels
1959,"(1, 3, 2, 2, 1, 3)",Brussels
1960,"(1, 3, 2, 2, 2, 0)",Canberra
1961,"(1, 3, 2, 2, 2, 1)",Stockholm
1962,"(1, 3, 2, 2, 2, 2)",Stockholm
1963,"(1, 3, 2, 2, 2, 3)",Bergen
1964,"(1, 3, 2, 2, 3, 0)",Dresden
1965,"(1, 3, 2, 2, 3, 1)",Dresden
1966,"(1, 3, 2, 2, 3, 2)",Aachen
1967,"(1, 3, 2, 2, 3, 3)",Munich
1968,"(1, 3, 2, 3, 0, 0)",Glasgow
1969,"(1, 3, 2, 3, 0, 1)",Glasgow
1970,"(1, 3, 2, 3, 0, 2)",Brussels
1971,"(1, 3, 2, 3, 0, 3)",Glasgow
1972,"(1, 3, 2, 3, 1, 0)",Glasgow
1973,"(1, 3, 2, 3, 1, 1)",Bergen
1974,"(1, 3, 2, 3, 1, 2)",Canberra
1975,"(1, 3, 2, 3, 1, 3)",Brussels
1976,"(1, 3, 2, 3, 2, 0)",Dresden
1977,"(1, 3, 2, 3, 2, 1)",Canberra
1978,"(1, 3, 2, 3, 2, 2)",Aachen
1979,"(1, 3, 2, 3, 2, 3)",Bergen
1980,"(1, 3, 2, 3, 3, 0)",Bergen
1981,"(1, 3, 2, 3, 3, 1)",Aachen
1982,"(1, 3, 2, 3, 3, 2)",Bergen
1983,"(1, 3, 2, 3, 3, 3)",Dresden
1984,"(1, 3, 3, 0, 0, 0)",Canberra
1985,"(1, 3, 3, 0, 0, 1)",Glasgow
1986,"(1, 3, 3, 0, 0, 2)",Brussels
1987,"(1, 3, 3, 0, 0, 3)",Glasgow
1988,"(1, 3, 3, 0, 1, 0)",Bergen
1989,"(1, 3, 3, 0, 1, 1)",Canberra
1990,"(1, 3, 3, 0, 1, 2)",Brussels
1991,"(1, 3, 3, 0, 1, 3)",Glasgow
1992,"(1, 3, 3, 0, 2, 0)",Glasgow
1993,"(1, 3, 3, 0, 2, 1)",Glasgow
1994,"(1, 3, 3, 0, 2, 2)",Glasgow
1995,"(1, 3, 3, 0, 2, 3)",Brussels
1996,"(1, 3, 3, 0, 3, 0)",Dresden
1997,"(1, 3, 3, 0, 3, 1)",Bergen
1998,"(1, 3, 3, 0, 3, 2)",Venice
1999,"(1, 3, 3, 0, 3, 3)",Venice
2000,"(1, 3, 3, 1, 0, 0)",Brussels
2001,"(1, 3, 3, 1, 0, 1)",Glasgow
2002,"(1, 3, 3, 1, 0, 2)",Glasgow
2003,"(1, 3, 3, 1, 0, 3)",Glasgow
2004,"(1, 3, 3, 1, 1, 0)",Glasgow
2005,"(1, 3, 3, 1, 1, 1)",Canberra
2006,"(1, 3, 3, 1, 1, 2)",Brussels
2007,"(1, 3, 3, 1, 1, 3)",Brussels
2008,"(1, 3, 3, 1, 2, 0)",Bergen
2009,"(1, 3, 3, 1, 2, 1)",Dresden
2010,"(1, 3, 3, 1, 2, 2)",Dresden
2011,"(1, 3, 3, 1, 2, 3)",Dresden
2012,"(1, 3, 3, 1, 3, 0)",Bergen
2013,"(1, 3, 3, 1, 3, 1)",Aachen
2014,"(1, 3, 3, 1, 3, 2)",Manchester
2015,"(1, 3, 3, 1, 3, 3)",Dresden
2016,"(1, 3, 3, 2, 0, 0)",Glasgow
2017,"(1, 3, 3, 2, 0, 1)",Glasgow
2018,"(1, 3, 3, 2, 0, 2)",Canberra
2019,"(1, 3, 3, 2, 0, 3)",Glasgow
2020,"(1, 3, 3, 2, 1, 0)",Glasgow
