,Weights,City
29994,"(1, 1, 0, 2, 2, 2)",Munich
29995,"(1, 1, 0, 2, 2, 3)",Basel
29996,"(1, 1, 0, 2, 3, 0)",Munich
29997,"(1, 1, 0, 2, 3, 1)",Bergen
29998,"(1, 1, 0, 2, 3, 2)",Dresden
29999,"(1, 1, 0, 2, 3, 3)",Berlin
30000,"(1, 1, 0, 3, 0, 0)",Canberra
30001,"(1, 1, 0, 3, 0, 1)",Basel
30002,"(1, 1, 0, 3, 0, 2)",Brussels
30003,"(1, 1, 0, 3, 0, 3)",Brussels
30004,"(1, 1, 0, 3, 1, 0)",Dresden
30005,"(1, 1, 0, 3, 1, 1)",Basel
30006,"(1, 1, 0, 3, 1, 2)",Lausanne
30007,"(1, 1, 0, 3, 1, 3)",Amsterdam
30008,"(1, 1, 0, 3, 2, 0)",Bergen
30009,"(1, 1, 0, 3, 2, 1)",Dresden
30010,"(1, 1, 0, 3, 2, 2)",Munich
30011,"(1, 1, 0, 3, 2, 3)",Stuttgart
30012,"(1, 1, 0, 3, 3, 0)",Aachen
30013,"(1, 1, 0, 3, 3, 1)",Munich
30014,"(1, 1, 0, 3, 3, 2)",Dresden
30015,"(1, 1, 0, 3, 3, 3)",The Hague
30016,"(1, 1, 1, 0, 0, 0)",Canberra
30017,"(1, 1, 1, 0, 0, 1)",Brussels
30018,"(1, 1, 1, 0, 0, 2)",Brussels
30019,"(1, 1, 1, 0, 0, 3)",Brussels
30020,"(1, 1, 1, 0, 1, 0)",Dresden
30021,"(1, 1, 1, 0, 1, 1)",Dresden
30022,"(1, 1, 1, 0, 1, 2)",Manchester
30023,"(1, 1, 1, 0, 1, 3)",Brussels
30024,"(1, 1, 1, 0, 2, 0)",Dresden
30025,"(1, 1, 1, 0, 2, 1)",Venice
30026,"(1, 1, 1, 0, 2, 2)",Munich
30027,"(1, 1, 1, 0, 2, 3)",Dresden
30028,"(1, 1, 1, 0, 3, 0)",Dresden
30029,"(1, 1, 1, 0, 3, 1)",Dresden
30030,"(1, 1, 1, 0, 3, 2)",Stuttgart
30031,"(1, 1, 1, 0, 3, 3)",Aachen
30032,"(1, 1, 1, 1, 0, 0)",Glasgow
30033,"(1, 1, 1, 1, 0, 1)",Glasgow
30034,"(1, 1, 1, 1, 0, 2)",Glasgow
30035,"(1, 1, 1, 1, 0, 3)",Brussels
30036,"(1, 1, 1, 1, 1, 0)",Dresden
30037,"(1, 1, 1, 1, 1, 1)",Stuttgart
30038,"(1, 1, 1, 1, 1, 2)",Brussels
30039,"(1, 1, 1, 1, 1, 3)",Brussels
30040,"(1, 1, 1, 1, 2, 0)",Dresden
30041,"(1, 1, 1, 1, 2, 1)",Dresden
30042,"(1, 1, 1, 1, 2, 2)",Dresden
30043,"(1, 1, 1, 1, 2, 3)",Aachen
30044,"(1, 1, 1, 1, 3, 0)",Dresden
30045,"(1, 1, 1, 1, 3, 1)",Aachen
30046,"(1, 1, 1, 1, 3, 2)",Dresden
30047,"(1, 1, 1, 1, 3, 3)",Manchester
30048,"(1, 1, 1, 2, 0, 0)",Stuttgart
30049,"(1, 1, 1, 2, 0, 1)",Glasgow
30050,"(1, 1, 1, 2, 0, 2)",Glasgow
30051,"(1, 1, 1, 2, 0, 3)",Brussels
30052,"(1, 1, 1, 2, 1, 0)",Dresden
30053,"(1, 1, 1, 2, 1, 1)",Dresden
30054,"(1, 1, 1, 2, 1, 2)",Utrecht
30055,"(1, 1, 1, 2, 1, 3)",Brussels
30056,"(1, 1, 1, 2, 2, 0)",Aachen
30057,"(1, 1, 1, 2, 2, 1)",Dresden
30058,"(1, 1, 1, 2, 2, 2)",Dresden
30059,"(1, 1, 1, 2, 2, 3)",Dresden
30060,"(1, 1, 1, 2, 3, 0)",Dresden
30061,"(1, 1, 1, 2, 3, 1)",Aachen
30062,"(1, 1, 1, 2, 3, 2)",Bergen
30063,"(1, 1, 1, 2, 3, 3)",Dresden
30064,"(1, 1, 1, 3, 0, 0)",Glasgow
30065,"(1, 1, 1, 3, 0, 1)",Aachen
30066,"(1, 1, 1, 3, 0, 2)",Glasgow
30067,"(1, 1, 1, 3, 0, 3)",Brussels
30068,"(1, 1, 1, 3, 1, 0)",Canberra
30069,"(1, 1, 1, 3, 1, 1)",Bergen
30070,"(1, 1, 1, 3, 1, 2)",Dresden
30071,"(1, 1, 1, 3, 1, 3)",Brussels
30072,"(1, 1, 1, 3, 2, 0)",Dresden
30073,"(1, 1, 1, 3, 2, 1)",Aachen
30074,"(1, 1, 1, 3, 2, 2)",Dresden
30075,"(1, 1, 1, 3, 2, 3)",Aachen
30076,"(1, 1, 1, 3, 3, 0)",Aachen
30077,"(1, 1, 1, 3, 3, 1)",Dresden
30078,"(1, 1, 1, 3, 3, 2)",Aachen
30079,"(1, 1, 1, 3, 3, 3)",Dresden
30080,"(1, 1, 2, 0, 0, 0)",Glasgow
30081,"(1, 1, 2, 0, 0, 1)",Brussels
30082,"(1, 1, 2, 0, 0, 2)",Glasgow
30083,"(1, 1, 2, 0, 0, 3)",Brussels
30084,"(1, 1, 2, 0, 1, 0)",Dresden
30085,"(1, 1, 2, 0, 1, 1)",Dresden
30086,"(1, 1, 2, 0, 1, 2)",Brussels
30087,"(1, 1, 2, 0, 1, 3)",Dresden
30088,"(1, 1, 2, 0, 2, 0)",Dresden
30089,"(1, 1, 2, 0, 2, 1)",Manchester
30090,"(1, 1, 2, 0, 2, 2)",Manchester
30091,"(1, 1, 2, 0, 2, 3)",Dresden
30092,"(1, 1, 2, 0, 3, 0)",Dresden
30093,"(1, 1, 2, 0, 3, 1)",Aachen
30094,"(1, 1, 2, 0, 3, 2)",Dresden
30095,"(1, 1, 2, 0, 3, 3)",Manchester
30096,"(1, 1, 2, 1, 0, 0)",Canberra
30097,"(1, 1, 2, 1, 0, 1)",Glasgow
30098,"(1, 1, 2, 1, 0, 2)",Brussels
30099,"(1, 1, 2, 1, 0, 3)",Brussels
30100,"(1, 1, 2, 1, 1, 0)",Glasgow
30101,"(1, 1, 2, 1, 1, 1)",Dresden
30102,"(1, 1, 2, 1, 1, 2)",Brussels
30103,"(1, 1, 2, 1, 1, 3)",Manchester
30104,"(1, 1, 2, 1, 2, 0)",Dresden
30105,"(1, 1, 2, 1, 2, 1)",Aachen
30106,"(1, 1, 2, 1, 2, 2)",Stuttgart
30107,"(1, 1, 2, 1, 2, 3)",Dresden
30108,"(1, 1, 2, 1, 3, 0)",Dresden
30109,"(1, 1, 2, 1, 3, 1)",Dresden
30110,"(1, 1, 2, 1, 3, 2)",Dresden
30111,"(1, 1, 2, 1, 3, 3)",Manchester
30112,"(1, 1, 2, 2, 0, 0)",Nashville
30113,"(1, 1, 2, 2, 0, 1)",Glasgow
30114,"(1, 1, 2, 2, 0, 2)",Brussels
30115,"(1, 1, 2, 2, 0, 3)",Glasgow
30116,"(1, 1, 2, 2, 1, 0)",Glasgow
30117,"(1, 1, 2, 2, 1, 1)",Canberra
30118,"(1, 1, 2, 2, 1, 2)",Aachen
30119,"(1, 1, 2, 2, 1, 3)",Brussels
30120,"(1, 1, 2, 2, 2, 0)",Nashville
30121,"(1, 1, 2, 2, 2, 1)",Bergen
30122,"(1, 1, 2, 2, 2, 2)",Manchester
30123,"(1, 1, 2, 2, 2, 3)",Manchester
30124,"(1, 1, 2, 2, 3, 0)",Dresden
30125,"(1, 1, 2, 2, 3, 1)",Dresden
30126,"(1, 1, 2, 2, 3, 2)",Dresden
30127,"(1, 1, 2, 2, 3, 3)",Manchester
30128,"(1, 1, 2, 3, 0, 0)",Glasgow
30129,"(1, 1, 2, 3, 0, 1)",Glasgow
30130,"(1, 1, 2, 3, 0, 2)",Glasgow
30131,"(1, 1, 2, 3, 0, 3)",Manchester
30132,"(1, 1, 2, 3, 1, 0)",Trondheim
30133,"(1, 1, 2, 3, 1, 1)",Dresden
30134,"(1, 1, 2, 3, 1, 2)",Manchester
30135,"(1, 1, 2, 3, 1, 3)",Dresden
30136,"(1, 1, 2, 3, 2, 0)",Nashville
30137,"(1, 1, 2, 3, 2, 1)",Aachen
30138,"(1, 1, 2, 3, 2, 2)",Manchester
30139,"(1, 1, 2, 3, 2, 3)",Dresden
30140,"(1, 1, 2, 3, 3, 0)",Bergen
30141,"(1, 1, 2, 3, 3, 1)",Dresden
30142,"(1, 1, 2, 3, 3, 2)",Dresden
30143,"(1, 1, 2, 3, 3, 3)",Aachen
30144,"(1, 1, 3, 0, 0, 0)",Glasgow
30145,"(1, 1, 3, 0, 0, 1)",Glasgow
30146,"(1, 1, 3, 0, 0, 2)",Brussels
30147,"(1, 1, 3, 0, 0, 3)",Glasgow
30148,"(1, 1, 3, 0, 1, 0)",Nashville
30149,"(1, 1, 3, 0, 1, 1)",Nashville
30150,"(1, 1, 3, 0, 1, 2)",Brussels
30151,"(1, 1, 3, 0, 1, 3)",Brussels
30152,"(1, 1, 3, 0, 2, 0)",Nashville
30153,"(1, 1, 3, 0, 2, 1)",Aachen
30154,"(1, 1, 3, 0, 2, 2)",Manchester
30155,"(1, 1, 3, 0, 2, 3)",Aachen
30156,"(1, 1, 3, 0, 3, 0)",Dresden
30157,"(1, 1, 3, 0, 3, 1)",Stuttgart
30158,"(1, 1, 3, 0, 3, 2)",Manchester
30159,"(1, 1, 3, 0, 3, 3)",Venice
30160,"(1, 1, 3, 1, 0, 0)",Glasgow
30161,"(1, 1, 3, 1, 0, 1)",Glasgow
30162,"(1, 1, 3, 1, 0, 2)",Manchester
30163,"(1, 1, 3, 1, 0, 3)",Manchester
30164,"(1, 1, 3, 1, 1, 0)",Glasgow
30165,"(1, 1, 3, 1, 1, 1)",Glasgow
30166,"(1, 1, 3, 1, 1, 2)",Brussels
30167,"(1, 1, 3, 1, 1, 3)",Glasgow
30168,"(1, 1, 3, 1, 2, 0)",Nashville
30169,"(1, 1, 3, 1, 2, 1)",Manchester
30170,"(1, 1, 3, 1, 2, 2)",Manchester
30171,"(1, 1, 3, 1, 2, 3)",Manchester
30172,"(1, 1, 3, 1, 3, 0)",Nashville
30173,"(1, 1, 3, 1, 3, 1)",Dresden
30174,"(1, 1, 3, 1, 3, 2)",Manchester
30175,"(1, 1, 3, 1, 3, 3)",Manchester
30176,"(1, 1, 3, 2, 0, 0)",Glasgow
30177,"(1, 1, 3, 2, 0, 1)",Glasgow
30178,"(1, 1, 3, 2, 0, 2)",Glasgow
30179,"(1, 1, 3, 2, 0, 3)",Manchester
30180,"(1, 1, 3, 2, 1, 0)",Aachen
30181,"(1, 1, 3, 2, 1, 1)",Dresden
30182,"(1, 1, 3, 2, 1, 2)",Manchester
30183,"(1, 1, 3, 2, 1, 3)",Manchester
30184,"(1, 1, 3, 2, 2, 0)",Dresden
30185,"(1, 1, 3, 2, 2, 1)",Dresden
30186,"(1, 1, 3, 2, 2, 2)",Manchester
30187,"(1, 1, 3, 2, 2, 3)",Aachen
30188,"(1, 1, 3, 2, 3, 0)",Bergen
30189,"(1, 1, 3, 2, 3, 1)",Dresden
30190,"(1, 1, 3, 2, 3, 2)",Aachen
30191,"(1, 1, 3, 2, 3, 3)",Aachen
30192,"(1, 1, 3, 3, 0, 0)",Darwin
30193,"(1, 1, 3, 3, 0, 1)",Glasgow
30194,"(1, 1, 3, 3, 0, 2)",Glasgow
30195,"(1, 1, 3, 3, 0, 3)",Glasgow
30196,"(1, 1, 3, 3, 1, 0)",Nashville
30197,"(1, 1, 3, 3, 1, 1)",Glasgow
30198,"(1, 1, 3, 3, 1, 2)",Manchester
30199,"(1, 1, 3, 3, 1, 3)",Manchester
30200,"(1, 1, 3, 3, 2, 0)",Trondheim
30201,"(1, 1, 3, 3, 2, 1)",Aachen
30202,"(1, 1, 3, 3, 2, 2)",Manchester
30203,"(1, 1, 3, 3, 2, 3)",Berlin
30204,"(1, 1, 3, 3, 3, 0)",Aachen
30205,"(1, 1, 3, 3, 3, 1)",Dresden
30206,"(1, 1, 3, 3, 3, 2)",Oxford
30207,"(1, 1, 3, 3, 3, 3)",Manchester
30208,"(1, 2, 0, 0, 0, 0)",Glasgow
30209,"(1, 2, 0, 0, 0, 1)",Glasgow
30210,"(1, 2, 0, 0, 0, 2)",Brussels
30211,"(1, 2, 0, 0, 0, 3)",Jerusalem
30212,"(1, 2, 0, 0, 1, 0)",Munich
30213,"(1, 2, 0, 0, 1, 1)",Bergen
30214,"(1, 2, 0, 0, 1, 2)",Brussels
30215,"(1, 2, 0, 0, 1, 3)",Utrecht
30216,"(1, 2, 0, 0, 2, 0)",Munich
30217,"(1, 2, 0, 0, 2, 1)",Dresden
30218,"(1, 2, 0, 0, 2, 2)",Munich
30219,"(1, 2, 0, 0, 2, 3)",Dresden
30220,"(1, 2, 0, 0, 3, 0)",Dresden
30221,"(1, 2, 0, 0, 3, 1)",Dresden
30222,"(1, 2, 0, 0, 3, 2)",Bergen
30223,"(1, 2, 0, 0, 3, 3)",Utrecht
30224,"(1, 2, 0, 1, 0, 0)",Glasgow
30225,"(1, 2, 0, 1, 0, 1)",Glasgow
30226,"(1, 2, 0, 1, 0, 2)",Brussels
30227,"(1, 2, 0, 1, 0, 3)",Lausanne
30228,"(1, 2, 0, 1, 1, 0)",Munich
30229,"(1, 2, 0, 1, 1, 1)",Dresden
30230,"(1, 2, 0, 1, 1, 2)",Basel
30231,"(1, 2, 0, 1, 1, 3)",Hamburg
30232,"(1, 2, 0, 1, 2, 0)",Dresden
30233,"(1, 2, 0, 1, 2, 1)",Dresden
30234,"(1, 2, 0, 1, 2, 2)",Dresden
30235,"(1, 2, 0, 1, 2, 3)",The Hague
30236,"(1, 2, 0, 1, 3, 0)",Dresden
30237,"(1, 2, 0, 1, 3, 1)",Dresden
30238,"(1, 2, 0, 1, 3, 2)",Munich
30239,"(1, 2, 0, 1, 3, 3)",Aachen
30240,"(1, 2, 0, 2, 0, 0)",Canberra
30241,"(1, 2, 0, 2, 0, 1)",Canberra
30242,"(1, 2, 0, 2, 0, 2)",Basel
30243,"(1, 2, 0, 2, 0, 3)",Glasgow
30244,"(1, 2, 0, 2, 1, 0)",Dresden
30245,"(1, 2, 0, 2, 1, 1)",Canberra
30246,"(1, 2, 0, 2, 1, 2)",Dresden
30247,"(1, 2, 0, 2, 1, 3)",Lausanne
30248,"(1, 2, 0, 2, 2, 0)",Ottawa
30249,"(1, 2, 0, 2, 2, 1)",Dresden
30250,"(1, 2, 0, 2, 2, 2)",Munich
30251,"(1, 2, 0, 2, 2, 3)",Basel
30252,"(1, 2, 0, 2, 3, 0)",Dresden
30253,"(1, 2, 0, 2, 3, 1)",Munich
30254,"(1, 2, 0, 2, 3, 2)",Dresden
30255,"(1, 2, 0, 2, 3, 3)",Munich
30256,"(1, 2, 0, 3, 0, 0)",Canberra
30257,"(1, 2, 0, 3, 0, 1)",Glasgow
30258,"(1, 2, 0, 3, 0, 2)",Glasgow
30259,"(1, 2, 0, 3, 0, 3)",Brussels
30260,"(1, 2, 0, 3, 1, 0)",Dresden
30261,"(1, 2, 0, 3, 1, 1)",Dresden
30262,"(1, 2, 0, 3, 1, 2)",Munich
30263,"(1, 2, 0, 3, 1, 3)",Basel
30264,"(1, 2, 0, 3, 2, 0)",Munich
30265,"(1, 2, 0, 3, 2, 1)",Munich
30266,"(1, 2, 0, 3, 2, 2)",Lausanne
30267,"(1, 2, 0, 3, 2, 3)",Munich
30268,"(1, 2, 0, 3, 3, 0)",Trondheim
30269,"(1, 2, 0, 3, 3, 1)",Dresden
30270,"(1, 2, 0, 3, 3, 2)",Munich
30271,"(1, 2, 0, 3, 3, 3)",Munich
30272,"(1, 2, 1, 0, 0, 0)",Canberra
30273,"(1, 2, 1, 0, 0, 1)",Glasgow
30274,"(1, 2, 1, 0, 0, 2)",Brussels
30275,"(1, 2, 1, 0, 0, 3)",Brussels
30276,"(1, 2, 1, 0, 1, 0)",Dresden
30277,"(1, 2, 1, 0, 1, 1)",Stuttgart
30278,"(1, 2, 1, 0, 1, 2)",Dresden
30279,"(1, 2, 1, 0, 1, 3)",Brussels
30280,"(1, 2, 1, 0, 2, 0)",Bergen
30281,"(1, 2, 1, 0, 2, 1)",Bergen
30282,"(1, 2, 1, 0, 2, 2)",Dresden
30283,"(1, 2, 1, 0, 2, 3)",Leeds
30284,"(1, 2, 1, 0, 3, 0)",Tokyo
30285,"(1, 2, 1, 0, 3, 1)",Dresden
30286,"(1, 2, 1, 0, 3, 2)",Munich
30287,"(1, 2, 1, 0, 3, 3)",Manchester
30288,"(1, 2, 1, 1, 0, 0)",Glasgow
30289,"(1, 2, 1, 1, 0, 1)",Glasgow
30290,"(1, 2, 1, 1, 0, 2)",Glasgow
30291,"(1, 2, 1, 1, 0, 3)",Glasgow
30292,"(1, 2, 1, 1, 1, 0)",Edmonton
30293,"(1, 2, 1, 1, 1, 1)",Stuttgart
30294,"(1, 2, 1, 1, 1, 2)",Glasgow
30295,"(1, 2, 1, 1, 1, 3)",Brussels
30296,"(1, 2, 1, 1, 2, 0)",Aachen
30297,"(1, 2, 1, 1, 2, 1)",Munich
30298,"(1, 2, 1, 1, 2, 2)",Dresden
30299,"(1, 2, 1, 1, 2, 3)",Brussels
30300,"(1, 2, 1, 1, 3, 0)",Dresden
30301,"(1, 2, 1, 1, 3, 1)",Dresden
30302,"(1, 2, 1, 1, 3, 2)",Dresden
30303,"(1, 2, 1, 1, 3, 3)",Munich
30304,"(1, 2, 1, 2, 0, 0)",Stuttgart
30305,"(1, 2, 1, 2, 0, 1)",Dresden
30306,"(1, 2, 1, 2, 0, 2)",Brussels
30307,"(1, 2, 1, 2, 0, 3)",Glasgow
30308,"(1, 2, 1, 2, 1, 0)",Dresden
30309,"(1, 2, 1, 2, 1, 1)",Dresden
30310,"(1, 2, 1, 2, 1, 2)",Brussels
30311,"(1, 2, 1, 2, 1, 3)",Utrecht
30312,"(1, 2, 1, 2, 2, 0)",Stockholm
30313,"(1, 2, 1, 2, 2, 1)",Bergen
30314,"(1, 2, 1, 2, 2, 2)",Munich
30315,"(1, 2, 1, 2, 2, 3)",Manchester
30316,"(1, 2, 1, 2, 3, 0)",Aachen
30317,"(1, 2, 1, 2, 3, 1)",Aachen
30318,"(1, 2, 1, 2, 3, 2)",Bergen
30319,"(1, 2, 1, 2, 3, 3)",Aachen
30320,"(1, 2, 1, 3, 0, 0)",Canberra
30321,"(1, 2, 1, 3, 0, 1)",Glasgow
30322,"(1, 2, 1, 3, 0, 2)",Glasgow
30323,"(1, 2, 1, 3, 0, 3)",Vienna
30324,"(1, 2, 1, 3, 1, 0)",Dresden
30325,"(1, 2, 1, 3, 1, 1)",Dresden
30326,"(1, 2, 1, 3, 1, 2)",Dresden
30327,"(1, 2, 1, 3, 1, 3)",Brussels
30328,"(1, 2, 1, 3, 2, 0)",Munich
30329,"(1, 2, 1, 3, 2, 1)",Munich
30330,"(1, 2, 1, 3, 2, 2)",Stuttgart
30331,"(1, 2, 1, 3, 2, 3)",Bergen
30332,"(1, 2, 1, 3, 3, 0)",Stuttgart
30333,"(1, 2, 1, 3, 3, 1)",Stuttgart
30334,"(1, 2, 1, 3, 3, 2)",Munich
30335,"(1, 2, 1, 3, 3, 3)",Dresden
30336,"(1, 2, 2, 0, 0, 0)",Leeds
30337,"(1, 2, 2, 0, 0, 1)",Glasgow
30338,"(1, 2, 2, 0, 0, 2)",Brussels
30339,"(1, 2, 2, 0, 0, 3)",Venice
30340,"(1, 2, 2, 0, 1, 0)",Glasgow
30341,"(1, 2, 2, 0, 1, 1)",Dresden
30342,"(1, 2, 2, 0, 1, 2)",Glasgow
30343,"(1, 2, 2, 0, 1, 3)",Glasgow
30344,"(1, 2, 2, 0, 2, 0)",Dresden
30345,"(1, 2, 2, 0, 2, 1)",Dresden
30346,"(1, 2, 2, 0, 2, 2)",Dresden
30347,"(1, 2, 2, 0, 2, 3)",Brussels
30348,"(1, 2, 2, 0, 3, 0)",Bergen
30349,"(1, 2, 2, 0, 3, 1)",Dresden
30350,"(1, 2, 2, 0, 3, 2)",Manchester
30351,"(1, 2, 2, 0, 3, 3)",Dresden
30352,"(1, 2, 2, 1, 0, 0)",Glasgow
30353,"(1, 2, 2, 1, 0, 1)",Brussels
30354,"(1, 2, 2, 1, 0, 2)",Brussels
30355,"(1, 2, 2, 1, 0, 3)",Brussels
30356,"(1, 2, 2, 1, 1, 0)",Glasgow
30357,"(1, 2, 2, 1, 1, 1)",Glasgow
30358,"(1, 2, 2, 1, 1, 2)",Dresden
30359,"(1, 2, 2, 1, 1, 3)",Glasgow
30360,"(1, 2, 2, 1, 2, 0)",Dresden
30361,"(1, 2, 2, 1, 2, 1)",Aachen
30362,"(1, 2, 2, 1, 2, 2)",Aachen
30363,"(1, 2, 2, 1, 2, 3)",Brussels
30364,"(1, 2, 2, 1, 3, 0)",Dresden
30365,"(1, 2, 2, 1, 3, 1)",Bergen
30366,"(1, 2, 2, 1, 3, 2)",Dresden
30367,"(1, 2, 2, 1, 3, 3)",Dresden
30368,"(1, 2, 2, 2, 0, 0)",Dresden
30369,"(1, 2, 2, 2, 0, 1)",Glasgow
30370,"(1, 2, 2, 2, 0, 2)",Brussels
30371,"(1, 2, 2, 2, 0, 3)",Brussels
30372,"(1, 2, 2, 2, 1, 0)",Dresden
30373,"(1, 2, 2, 2, 1, 1)",Glasgow
30374,"(1, 2, 2, 2, 1, 2)",Manchester
30375,"(1, 2, 2, 2, 1, 3)",Manchester
30376,"(1, 2, 2, 2, 2, 0)",Dresden
30377,"(1, 2, 2, 2, 2, 1)",Stuttgart
30378,"(1, 2, 2, 2, 2, 2)",Aachen
30379,"(1, 2, 2, 2, 2, 3)",Dresden
30380,"(1, 2, 2, 2, 3, 0)",Dresden
30381,"(1, 2, 2, 2, 3, 1)",Dresden
30382,"(1, 2, 2, 2, 3, 2)",Stuttgart
30383,"(1, 2, 2, 2, 3, 3)",Manchester
30384,"(1, 2, 2, 3, 0, 0)",Glasgow
30385,"(1, 2, 2, 3, 0, 1)",Glasgow
30386,"(1, 2, 2, 3, 0, 2)",Glasgow
30387,"(1, 2, 2, 3, 0, 3)",Dresden
30388,"(1, 2, 2, 3, 1, 0)",Canberra
30389,"(1, 2, 2, 3, 1, 1)",Glasgow
30390,"(1, 2, 2, 3, 1, 2)",Dresden
30391,"(1, 2, 2, 3, 1, 3)",Utrecht
30392,"(1, 2, 2, 3, 2, 0)",Bergen
30393,"(1, 2, 2, 3, 2, 1)",Dresden
30394,"(1, 2, 2, 3, 2, 2)",Dresden
30395,"(1, 2, 2, 3, 2, 3)",Stuttgart
30396,"(1, 2, 2, 3, 3, 0)",Dresden
30397,"(1, 2, 2, 3, 3, 1)",Dresden
30398,"(1, 2, 2, 3, 3, 2)",Trondheim
30399,"(1, 2, 2, 3, 3, 3)",Bergen
30400,"(1, 2, 3, 0, 0, 0)",Glasgow
30401,"(1, 2, 3, 0, 0, 1)",Glasgow
30402,"(1, 2, 3, 0, 0, 2)",Brussels
30403,"(1, 2, 3, 0, 0, 3)",Glasgow
30404,"(1, 2, 3, 0, 1, 0)",Glasgow
30405,"(1, 2, 3, 0, 1, 1)",Glasgow
30406,"(1, 2, 3, 0, 1, 2)",Glasgow
30407,"(1, 2, 3, 0, 1, 3)",Brussels
30408,"(1, 2, 3, 0, 2, 0)",Dresden
30409,"(1, 2, 3, 0, 2, 1)",Manchester
30410,"(1, 2, 3, 0, 2, 2)",Aachen
30411,"(1, 2, 3, 0, 2, 3)",Manchester
30412,"(1, 2, 3, 0, 3, 0)",Bergen
30413,"(1, 2, 3, 0, 3, 1)",Manchester
30414,"(1, 2, 3, 0, 3, 2)",Manchester
30415,"(1, 2, 3, 0, 3, 3)",Dresden
30416,"(1, 2, 3, 1, 0, 0)",Glasgow
30417,"(1, 2, 3, 1, 0, 1)",Glasgow
30418,"(1, 2, 3, 1, 0, 2)",Glasgow
30419,"(1, 2, 3, 1, 0, 3)",Brussels
30420,"(1, 2, 3, 1, 1, 0)",Glasgow
30421,"(1, 2, 3, 1, 1, 1)",Glasgow
30422,"(1, 2, 3, 1, 1, 2)",Brussels
30423,"(1, 2, 3, 1, 1, 3)",Brussels
30424,"(1, 2, 3, 1, 2, 0)",Dresden
30425,"(1, 2, 3, 1, 2, 1)",Bergen
30426,"(1, 2, 3, 1, 2, 2)",Dresden
30427,"(1, 2, 3, 1, 2, 3)",Manchester
30428,"(1, 2, 3, 1, 3, 0)",Stuttgart
30429,"(1, 2, 3, 1, 3, 1)",Stuttgart
30430,"(1, 2, 3, 1, 3, 2)",Manchester
30431,"(1, 2, 3, 1, 3, 3)",Dresden
30432,"(1, 2, 3, 2, 0, 0)",Glasgow
30433,"(1, 2, 3, 2, 0, 1)",Glasgow
30434,"(1, 2, 3, 2, 0, 2)",Stuttgart
30435,"(1, 2, 3, 2, 0, 3)",Brussels
30436,"(1, 2, 3, 2, 1, 0)",Canberra
30437,"(1, 2, 3, 2, 1, 1)",Aachen
30438,"(1, 2, 3, 2, 1, 2)",Glasgow
30439,"(1, 2, 3, 2, 1, 3)",Manchester
30440,"(1, 2, 3, 2, 2, 0)",Aachen
30441,"(1, 2, 3, 2, 2, 1)",Leeds
30442,"(1, 2, 3, 2, 2, 2)",Dresden
30443,"(1, 2, 3, 2, 2, 3)",Brussels
30444,"(1, 2, 3, 2, 3, 0)",Aachen
30445,"(1, 2, 3, 2, 3, 1)",Trondheim
30446,"(1, 2, 3, 2, 3, 2)",Trondheim
30447,"(1, 2, 3, 2, 3, 3)",Dresden
30448,"(1, 2, 3, 3, 0, 0)",Glasgow
30449,"(1, 2, 3, 3, 0, 1)",Glasgow
30450,"(1, 2, 3, 3, 0, 2)",Glasgow
30451,"(1, 2, 3, 3, 0, 3)",Glasgow
30452,"(1, 2, 3, 3, 1, 0)",Canberra
30453,"(1, 2, 3, 3, 1, 1)",Aachen
30454,"(1, 2, 3, 3, 1, 2)",Manchester
30455,"(1, 2, 3, 3, 1, 3)",Dresden
30456,"(1, 2, 3, 3, 2, 0)",Aachen
30457,"(1, 2, 3, 3, 2, 1)",Stuttgart
30458,"(1, 2, 3, 3, 2, 2)",Manchester
30459,"(1, 2, 3, 3, 2, 3)",Manchester
30460,"(1, 2, 3, 3, 3, 0)",Manchester
30461,"(1, 2, 3, 3, 3, 1)",Aachen
30462,"(1, 2, 3, 3, 3, 2)",Aachen
30463,"(1, 2, 3, 3, 3, 3)",Manchester
30464,"(1, 3, 0, 0, 0, 0)",Canberra
30465,"(1, 3, 0, 0, 0, 1)",Canberra
30466,"(1, 3, 0, 0, 0, 2)",Glasgow
30467,"(1, 3, 0, 0, 0, 3)",Brussels
30468,"(1, 3, 0, 0, 1, 0)",Munich
30469,"(1, 3, 0, 0, 1, 1)",Glasgow
30470,"(1, 3, 0, 0, 1, 2)",Glasgow
30471,"(1, 3, 0, 0, 1, 3)",Brussels
30472,"(1, 3, 0, 0, 2, 0)",Taipei
30473,"(1, 3, 0, 0, 2, 1)",Dresden
30474,"(1, 3, 0, 0, 2, 2)",Munich
30475,"(1, 3, 0, 0, 2, 3)",Munich
30476,"(1, 3, 0, 0, 3, 0)",Munich
30477,"(1, 3, 0, 0, 3, 1)",Dresden
30478,"(1, 3, 0, 0, 3, 2)",Munich
30479,"(1, 3, 0, 0, 3, 3)",Munich
30480,"(1, 3, 0, 1, 0, 0)",Glasgow
30481,"(1, 3, 0, 1, 0, 1)",Canberra
30482,"(1, 3, 0, 1, 0, 2)",Glasgow
30483,"(1, 3, 0, 1, 0, 3)",Brussels
30484,"(1, 3, 0, 1, 1, 0)",Munich
30485,"(1, 3, 0, 1, 1, 1)",Munich
30486,"(1, 3, 0, 1, 1, 2)",Dresden
30487,"(1, 3, 0, 1, 1, 3)",Munich
30488,"(1, 3, 0, 1, 2, 0)",Munich
30489,"(1, 3, 0, 1, 2, 1)",Munich
